gid,role,role_score,cluster_id,priority_score,evidence,in_senders,out_receivers,sum_in,sum_out,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,pass_through,depth,is_seed,is_cutoff,truncated_by_depth,upstream_couriers
100000001308856100,terminal,0.0665368786810912,47,0.029875604387503477,"вход 27,000, выход 0",1,0,27000.0,0.0,1,0,27000.0,0.0,1,0,0.0002947395016034872,0.0,2,False,False,False,0
100000008238989100,terminal,0.492865768008083,43,0.18125447694447075,"вход 200,000, выход 0",1,0,200000.0,0.0,1,0,200000.0,0.0,2,0,0.000323247651083571,0.0,2,False,False,False,0
100000005561741100,terminal,0.06160822100101038,59,0.028125559618058772,"вход 25,000, выход 0",1,0,25000.0,0.0,1,0,25000.0,0.0,1,0,0.00032984571931941946,0.0,2,False,False,False,0
100000006248077100,terminal,0.12321644200202075,22,0.05000111923611763,"вход 50,000, выход 0",1,0,50000.0,0.0,1,0,50000.0,0.0,1,0,0.00029385096746579835,0.0,2,False,False,False,0
100000000646541100,terminal,0.0623475196530225,52,0.040888066333475484,"вход 25,300, выход 0",3,0,25300.0,0.0,3,0,25300.0,0.0,4,0,0.0005058630830440054,0.0,2,False,False,False,0
100000006595426100,terminal,0.2089750856354272,52,0.08045189822445556,"вход 84,800, выход 0",1,0,84800.0,0.0,1,0,84800.0,0.0,3,0,0.00033431978040964773,0.0,2,False,False,False,0
100000002956898100,terminal,0.7152468025333301,22,0.26646649694181596,"вход 290,240, выход 0",2,0,290240.0,0.0,2,0,290240.0,0.0,2,0,0.000376841314812201,0.0,2,False,False,False,0
100000001262647100,terminal,0.05828137706695581,22,0.026944279398683595,"вход 23,650, выход 0",1,0,23650.0,0.0,1,0,23650.0,0.0,1,0,0.00030339197249201576,0.0,2,False,False,False,0
100000005849100100,terminal,0.08206215037334581,4,0.03538824541125431,"вход 33,300, выход 0",1,0,33300.0,0.0,1,0,33300.0,0.0,1,0,0.0004907169210974125,0.0,2,False,False,False,0
100000000533217100,terminal,0.13205598955124573,52,0.05313982453011671,"вход 53,587, выход 0",1,0,53587.0,0.0,1,0,53587.0,0.0,1,0,0.0006536029907362595,0.0,2,False,False,False,0
100000002812641100,peripheral,0.2,50,0.07646292349165196,"1 отправителей, 1 получателей",1,1,10000.0,7023.95,1,1,10000.0,7023.95,1,1,0.0020638538513460323,0.702395,2,False,False,False,0
100000008647905100,peripheral,0.2,64,0.08118064915757138,"1 отправителей, 2 получателей",1,2,50000.0,344222.0,1,2,50000.0,344222.0,1,2,0.0003287103258672675,6.88444,2,False,False,False,0
100000002842337100,terminal,0.12321644200202075,30,0.05000111923611763,"вход 50,000, выход 0",1,0,50000.0,0.0,1,0,50000.0,0.0,1,0,0.0003666617032550871,0.0,2,False,False,False,0
100000002445750100,peripheral,0.2,52,0.07725058325665664,"1 отправителей, 1 получателей",1,1,70000.0,10000.0,1,1,70000.0,10000.0,1,1,0.0005372906870343848,0.14285714285714285,2,False,False,False,0
100000005619339100,transit,0.5573999999999992,22,0.20147060863394922,"пропуск 1.09, связей 2",1,1,5000.0,5442.6,1,1,5000.0,5442.6,1,1,0.0003208258534858518,1.0885200000000002,2,False,False,False,0
100000006844768100,peripheral,0.2,52,0.082128426632858,"1 отправителей, 2 получателей",1,2,282000.0,188000.0,1,2,282000.0,188000.0,5,5,0.0013707774167539043,0.6666666666666666,2,False,False,False,0
100000002488629100,terminal,0.1800192217649523,30,0.07017038520396789,"вход 73,050, выход 0",1,0,73050.0,0.0,1,0,73050.0,0.0,1,0,0.00029941451688253495,0.0,2,False,False,False,0
100000002796853100,peripheral,0.2,27,0.07931638269557957,"1 отправителей, 1 получателей",1,1,199000.0,46167.62,1,1,199000.0,46167.62,8,5,0.002113598432710708,0.23199809045226133,2,False,False,False,0
100000006755850100,terminal,1.0,90,0.36179668075265536,"вход 443,476, выход 0",1,0,443475.8,0.0,1,0,443475.8,0.0,3,0,0.0006492085817124323,0.0,2,False,False,False,0
100000008733194100,peripheral,0.2,56,0.10014198484866797,"4 отправителей, 8 получателей",4,8,251424.0,159695.0,4,8,251424.0,159695.0,4,8,0.00047072559440912876,0.6351621165839378,2,False,False,False,0
100000001904863100,terminal,1.0,83,0.3625036453541043,"вход 500,000, выход 0",1,0,500000.0,0.0,1,0,500000.0,0.0,1,0,0.0004817984770777493,0.0,2,False,False,False,0
100000001641951100,terminal,0.06160822100101038,4,0.028125559618058772,"вход 25,000, выход 0",1,0,25000.0,0.0,1,0,25000.0,0.0,4,0,0.0003190638874323934,0.0,2,False,False,False,0
100000004816564100,terminal,0.7035165972547377,22,0.2561139268440786,"вход 285,480, выход 5,000",1,1,285480.0,5000.0,1,1,285480.0,5000.0,1,1,0.0003763921656189936,0.01751436177665686,2,False,False,False,0
100000002205022100,peripheral,0.2,36,0.08281757835088031,"1 отправителей, 3 получателей",1,3,7100.0,518000.0,1,3,7100.0,518000.0,1,3,0.0005456370301467019,72.95774647887323,2,False,False,False,0
100000002267998100,peripheral,0.2,43,0.10169869123710022,"2 отправителей, 3 получателей",2,3,420000.0,1115000.0,2,3,420000.0,1115000.0,4,12,0.0015848317238056795,2.6547619047619047,2,False,False,False,0
100000002199091100,terminal,0.16018137460262696,47,0.06312645500695292,"вход 65,000, выход 0",1,0,65000.0,0.0,1,0,65000.0,0.0,1,0,0.0003076457194062819,0.0,2,False,False,False,0
100000008571443100,terminal,0.16018137460262696,56,0.06937645500695293,"вход 65,000, выход 0",2,0,65000.0,0.0,2,0,65000.0,0.0,2,0,0.00031474857317144927,0.0,2,False,False,False,0
100000002742067100,terminal,0.03137090613371448,22,0.017389034957515488,"вход 12,730, выход 0",1,0,12730.0,0.0,1,0,12730.0,0.0,1,0,0.0002896192281984583,0.0,2,False,False,False,0
100000003292979100,terminal,0.12062889671997831,4,0.04908234573215915,"вход 48,950, выход 0",1,0,48950.0,0.0,1,0,48950.0,0.0,1,0,0.0003303145122730734,0.0,2,False,False,False,0
100000002558173100,terminal,0.02291825821237586,32,0.014387708177917815,"вход 9,300, выход 0",1,0,9300.0,0.0,1,0,9300.0,0.0,1,0,0.0002958286804649773,0.0,2,False,False,False,0
100000004687282100,terminal,0.0492865768008083,22,0.023750447694447004,"вход 20,000, выход 0",1,0,20000.0,0.0,1,0,20000.0,0.0,1,0,0.0003322717689149048,0.0,2,False,False,False,0
100000003034546100,terminal,1.0,50,0.36233748599704574,"вход 486,715, выход 0",1,0,486715.0,0.0,1,0,486715.0,0.0,2,0,0.000331369004604237,0.0,2,False,False,False,0
100000003798151100,terminal,0.8625150940141453,22,0.31250783465282383,"вход 350,000, выход 0",1,0,350000.0,0.0,1,0,350000.0,0.0,3,0,0.0005753929174195443,0.0,2,False,False,False,0
100000008710791100,distributor,0.38333333333333336,73,0.22424600822868546,23 получателей,3,23,181510.0,5521511.0,3,23,181510.0,5521511.0,3,25,0.00033426219607625717,30.41987218335078,2,False,False,False,0
100000008688476100,terminal,0.05914389216096996,47,0.027250537233336418,"вход 24,000, выход 0",1,0,24000.0,0.0,1,0,24000.0,0.0,1,0,0.0002937205896716876,0.0,2,False,False,False,0
100000003242289100,distributor,0.38333333333333336,54,0.18954466773895834,23 получателей,3,23,550791.0,2377741.0,3,23,550791.0,2377741.0,8,26,0.0004397217042853967,4.316956885642648,2,False,False,False,0
100000006564102100,terminal,0.5747677370068262,4,0.21033584590071816,"вход 233,235, выход 0",1,0,233235.0,0.0,1,0,233235.0,0.0,1,0,0.00042809593979465266,0.0,2,False,False,False,0
100000001526235100,peripheral,0.2,65,0.09518812789205035,"3 отправителей, 8 получателей",3,8,82000.0,432750.0,3,8,82000.0,432750.0,4,9,0.0008778562267377687,5.277439024390244,2,False,False,False,0
100000004398811100,peripheral,0.2,4,0.09459409307758976,"1 отправителей, 3 получателей",1,3,426000.0,1040672.0,1,3,426000.0,1040672.0,1,4,0.00034969174183991655,2.4428920187793426,2,False,False,False,0
100000002957787100,distributor,0.5666666666666667,52,0.24035713128889152,34 получателей,4,34,84956.0,1276153.96,4,34,84956.0,1276153.96,7,41,0.0006138323786231608,15.02135175855737,2,False,False,False,0
100000002621915100,terminal,0.012321644200202075,22,0.010625111923611694,"вход 5,000, выход 0",1,0,5000.0,0.0,1,0,5000.0,0.0,1,0,0.000532039201173054,0.0,2,False,False,False,0
100000008283183100,terminal,0.07146553636117203,47,0.03162564915694819,"вход 29,000, выход 0",1,0,29000.0,0.0,1,0,29000.0,0.0,1,0,0.0002954187762246869,0.0,2,False,False,False,0
100000003843844100,peripheral,0.2,56,0.07943535679756653,"1 отправителей, 1 получателей",1,1,16680.0,238000.0,1,1,16680.0,238000.0,1,1,0.00029174384813368293,14.268585131894485,3,False,False,False,0
100000000954884100,terminal,0.08378718056137412,88,0.03600076108055996,"вход 34,000, выход 0",1,0,34000.0,0.0,1,0,34000.0,0.0,1,0,0.00031150191855239327,0.0,3,False,False,False,0
100000005893892100,terminal,0.25328371817935386,90,0.09618480070176347,"вход 102,780, выход 0",1,0,102780.0,0.0,1,0,102780.0,0.0,1,0,0.0002889003091286252,0.0,3,False,False,False,0
100000001819396100,terminal,0.40927573375391213,82,0.1515737176546885,"вход 166,080, выход 0",1,0,166080.0,0.0,1,0,166080.0,0.0,1,0,0.0003272175623678337,0.0,3,False,False,False,0
100000008472324100,terminal,0.5056802779762931,90,0.18580459334502697,"вход 205,200, выход 0",1,0,205200.0,0.0,1,0,205200.0,0.0,1,0,0.0002922196567372928,0.0,3,False,False,False,0
100000002646745100,terminal,0.030311244732497106,63,0.017012775332084878,"вход 12,300, выход 0",1,0,12300.0,0.0,1,0,12300.0,0.0,1,0,0.00028748905090124,0.0,3,False,False,False,0
100000008405209100,terminal,0.13405948889819858,54,0.053851217728895985,"вход 54,400, выход 0",1,0,54400.0,0.0,1,0,54400.0,0.0,1,0,0.00029413180237518533,0.0,3,False,False,False,0
100000004417753100,terminal,0.47339510584292366,4,0.1805909250827794,"вход 192,099, выход 0",2,0,192099.0,0.0,2,0,192099.0,0.0,2,0,0.00039314677564997663,0.0,3,False,False,False,0
100000003457710100,peripheral,0.2,90,0.09666883998213953,"1 отправителей, 1 получателей",1,1,326555.0,1306000.0,1,1,326555.0,1306000.0,1,2,0.0002961526720570531,3.999326300316945,3,False,False,False,0
100000007333038100,peripheral,0.2,62,0.07690655771843664,"1 отправителей, 2 получателей",1,2,17500.0,34994.0,1,2,17500.0,34994.0,1,2,0.00029968918055683897,1.9996571428571428,3,False,False,False,0
100000006444163100,terminal,0.01485004559008354,25,0.011522884890336826,"вход 6,026, выход 0",1,0,6026.0,0.0,1,0,6026.0,0.0,1,0,0.00031891138227469064,0.0,3,False,False,False,0
100000008706947100,terminal,0.04238645604869514,63,0.02130038501722441,"вход 17,200, выход 0",1,0,17200.0,0.0,1,0,17200.0,0.0,1,0,0.000288253832019236,0.0,3,False,False,False,0
100000008761219100,peripheral,0.2,60,0.08781559855098861,"2 отправителей, 2 получателей",2,2,50000.0,375000.0,2,2,50000.0,375000.0,2,2,0.00029284083313645565,7.5,3,False,False,False,0
100000005022552100,terminal,0.59390325044974,22,0.2171929311716283,"вход 241,000, выход 5,000",1,1,241000.0,5000.0,1,1,241000.0,5000.0,3,1,0.00035775639372368753,0.02074688796680498,3,False,False,False,0
100000008735832100,terminal,0.04337218758471131,63,0.021650393971113353,"вход 17,600, выход 0",1,0,17600.0,0.0,1,0,17600.0,0.0,1,0,0.00028831626313090915,0.0,3,False,False,False,0
100000005661528100,terminal,0.06160822100101038,78,0.028125559618058772,"вход 25,000, выход 0",1,0,25000.0,0.0,1,0,25000.0,0.0,1,0,0.0002910914967995321,0.0,3,False,False,False,0
100000002529880100,terminal,0.362256339485941,67,0.14112829055418596,"вход 147,000, выход 0",2,0,147000.0,0.0,2,0,147000.0,0.0,2,0,0.0003061335485198567,0.0,3,False,False,False,0
100000001969496100,terminal,0.05603883782251904,83,0.026148009028586255,"вход 22,740, выход 0",1,0,22740.0,0.0,1,0,22740.0,0.0,1,0,0.0002919967925367141,0.0,3,False,False,False,0
100000003215448100,peripheral,0.2,78,0.07894293225509363,"1 отправителей, 2 получателей",1,2,91309.0,124000.0,1,2,91309.0,124000.0,1,4,0.00030414693187081325,1.3580260434349298,3,False,False,False,0
100000006894637100,terminal,0.13019295694817518,52,0.052478307607266614,"вход 52,831, выход 0",1,0,52831.0,0.0,1,0,52831.0,0.0,1,0,0.0002902544663373193,0.0,3,False,False,False,0
100000002936322100,terminal,1.0,51,0.3723449012570244,"вход 787,133, выход 0",2,0,787133.0,0.0,2,0,787133.0,0.0,2,0,0.00036638128696323154,0.0,3,False,False,False,0
100000005061890100,terminal,0.22178959560363734,4,0.08500201462501179,"вход 90,000, выход 0",1,0,90000.0,0.0,1,0,90000.0,0.0,1,0,0.0005346252088600028,0.0,3,False,False,False,0
100000004017410100,peripheral,0.2,87,0.10156817765856006,"2 отправителей, 5 получателей",2,5,193650.0,1330915.0,2,5,193650.0,1330915.0,6,11,0.0011315419625793077,6.872785954040795,3,False,False,False,0
100000002983426100,terminal,0.21918972867739472,59,0.08407886600912971,"вход 88,945, выход 0",1,0,88945.0,0.0,1,0,88945.0,0.0,1,0,0.0003187086222678441,0.0,3,False,False,False,0
100000005530114100,peripheral,0.2,54,0.0845258058760085,"2 отправителей, 1 получателей",2,1,136970.0,25000.0,2,1,136970.0,25000.0,2,1,0.0004948738015345289,0.1825217200846901,3,False,False,False,0
100000001169666100,peripheral,0.2,59,0.07930177893280285,"1 отправителей, 1 получателей",1,1,220000.0,24000.0,1,1,220000.0,24000.0,2,1,0.0003195447456388584,0.10909090909090909,3,False,False,False,0
100000001784279100,terminal,0.08791246703960176,52,0.03746554855258518,"вход 35,674, выход 0",1,0,35674.0,0.0,1,0,35674.0,0.0,1,0,0.00028873294491877093,0.0,3,False,False,False,0
100000008744364100,terminal,0.05840459350895783,63,0.02698803051791971,"вход 23,700, выход 0",1,0,23700.0,0.0,1,0,23700.0,0.0,1,0,0.00028926833758392454,0.0,3,False,False,False,0
100000008714412100,terminal,0.41647157396683016,59,0.15412878301807778,"вход 169,000, выход 0",1,0,169000.0,0.0,1,0,169000.0,0.0,1,0,0.0003116686182638587,0.0,3,False,False,False,0
100000007754369100,terminal,0.20311984031149116,52,0.07837284503835523,"вход 82,424, выход 0",1,0,82424.0,0.0,1,0,82424.0,0.0,1,0,0.00029287884025694984,0.0,3,False,False,False,0
100000003122817100,terminal,1.0,82,0.3618117420321262,"вход 444,680, выход 0",1,0,444680.0,0.0,1,0,444680.0,0.0,1,0,0.0003970827328082313,0.0,3,False,False,False,0
100000003711830100,terminal,0.12321644200202075,78,0.05000111923611763,"вход 50,000, выход 0",1,0,50000.0,0.0,1,0,50000.0,0.0,1,0,0.00029574224412010574,0.0,3,False,False,False,0
100000001110358100,terminal,0.07885852288129327,52,0.040500716311115244,"вход 32,000, выход 0",2,0,32000.0,0.0,2,0,32000.0,0.0,2,0,0.00029298593062142844,0.0,3,False,False,False,0
100000006530134100,terminal,0.35649720298676657,90,0.13908336324108983,"вход 144,663, выход 0",2,0,144663.0,0.0,2,0,144663.0,0.0,2,0,0.0002990877788977742,0.0,3,False,False,False,0
100000001639766100,terminal,0.0492865768008083,30,0.023750447694447004,"вход 20,000, выход 0",1,0,20000.0,0.0,1,0,20000.0,0.0,1,0,0.0006506628579150655,0.0,3,False,False,False,0
100000003242795100,terminal,0.2735405012444861,90,0.10337748470418123,"вход 111,000, выход 0",1,0,111000.0,0.0,1,0,111000.0,0.0,1,0,0.00028916671253951414,0.0,3,False,False,False,0
100000004970752100,terminal,0.02464328840040415,52,0.015000223847223462,"вход 10,000, выход 0",1,0,10000.0,0.0,1,0,10000.0,0.0,1,0,0.0007428614561261706,0.0,3,False,False,False,0
100000004564736100,terminal,0.03696493260060622,43,0.019375335770835233,"вход 15,000, выход 0",1,0,15000.0,0.0,1,0,15000.0,0.0,2,0,0.00037675536447064306,0.0,3,False,False,False,0
100000005873152100,transit,1.0,34,0.3565001458141641,"пропуск 1.00, связей 2",1,1,10000.0,10000.0,1,1,10000.0,10000.0,1,1,0.0004674555308962058,1.0,3,False,False,False,0
100000001637376100,peripheral,0.2,90,0.08063943367404577,"1 отправителей, 1 получателей",1,1,116700.0,234250.0,1,1,116700.0,234250.0,1,2,0.0002893514448317364,2.0072836332476434,3,False,False,False,0
100000006710485100,terminal,0.0492865768008083,63,0.023750447694447004,"вход 20,000, выход 0",1,0,20000.0,0.0,1,0,20000.0,0.0,1,0,0.000288690849800948,0.0,3,False,False,False,0
100000003582677100,peripheral,0.2,4,0.08357258760419088,"2 отправителей, 4 получателей",2,4,29756.989999999998,56000.0,2,4,29756.989999999998,56000.0,2,5,0.00029329270913900144,1.881910771217116,3,False,False,False,0
100000008713685100,terminal,0.12247714335000863,63,0.04973861252070092,"вход 49,700, выход 0",1,0,49700.0,0.0,1,0,49700.0,0.0,1,0,0.0002933263598426788,0.0,3,False,False,False,0
100000008070101100,terminal,0.2464328840040415,73,0.09375223847223534,"вход 100,000, выход 0",1,0,100000.0,0.0,1,0,100000.0,0.0,1,0,0.00029258785293762344,0.0,3,False,False,False,0
100000004475818100,peripheral,0.2,90,0.07708785089725213,"1 отправителей, 3 получателей",1,3,13000.0,53989.0,1,3,13000.0,53989.0,1,3,0.0003098079503095039,4.153,3,False,False,False,0
100000007197866100,peripheral,0.2,78,0.07668775517478725,"1 отправителей, 1 получателей",1,1,20000.0,15000.0,1,1,20000.0,15000.0,1,1,0.0002896384741784168,0.75,3,False,False,False,0
100000006965162100,terminal,0.02464328840040415,85,0.015000223847223462,"вход 10,000, выход 0",1,0,10000.0,0.0,1,0,10000.0,0.0,1,0,0.0003092890887695541,0.0,3,False,False,False,0
100000005995391100,terminal,0.04238645604869514,63,0.02130038501722441,"вход 17,200, выход 0",1,0,17200.0,0.0,1,0,17200.0,0.0,1,0,0.000288253832019236,0.0,3,False,False,False,0
100000003834495100,terminal,1.0,52,0.37653505053570807,"вход 602,441, выход 20,000",3,1,602441.0,20000.0,3,1,602441.0,20000.0,5,1,0.0006208601664329539,0.0331982716979754,3,False,False,False,0
100000001223977100,peripheral,0.2,68,0.07653766768628874,"1 отправителей, 1 получателей",1,1,5000.0,18000.0,1,1,5000.0,18000.0,1,1,0.00030554127989763816,3.6,3,False,False,False,0
100000001046057100,terminal,0.20557431183617142,67,0.0792443673335387,"вход 83,420, выход 0",1,0,83420.0,0.0,1,0,83420.0,0.0,1,0,0.00031851488108134123,0.0,3,False,False,False,0
100000002989353100,peripheral,0.2,62,0.08652048683795256,"1 отправителей, 2 получателей",1,2,500000.0,321160.0,1,2,500000.0,321160.0,2,2,0.00030938521828855235,0.64232,3,False,False,False,0
100000006714366100,peripheral,0.2,56,0.07644386300597718,"1 отправителей, 1 получателей",1,1,10500.0,5000.0,1,1,10500.0,5000.0,1,1,0.0002894561536970341,0.47619047619047616,3,False,False,False,0
100000001063678100,peripheral,0.2,43,0.07781341133852603,"1 отправителей, 2 получателей",1,2,35000.0,90000.0,1,2,35000.0,90000.0,1,2,0.00032774872839870327,2.5714285714285716,3,False,False,False,0
100000004889043100,terminal,0.6702974444909929,52,0.2505060886444802,"вход 272,000, выход 0",2,0,272000.0,0.0,2,0,272000.0,0.0,4,0,0.0002984972459578193,0.0,3,False,False,False,0
100000002984403100,peripheral,0.2,65,0.07681282808186933,"1 отправителей, 1 получателей",1,1,20000.0,25000.0,1,1,20000.0,25000.0,1,1,0.00032010276016592864,1.25,3,False,False,False,0
100000003951827100,peripheral,0.2,52,0.07657518955841337,"1 отправителей, 2 получателей",1,2,9000.0,17000.0,1,2,9000.0,17000.0,1,2,0.0002860761739207681,1.8888888888888888,3,False,False,False,0
100000000933075100,peripheral,0.2,42,0.07743819261727977,"1 отправителей, 2 получателей",1,2,40000.0,55000.0,1,2,40000.0,55000.0,1,2,0.0008086964755110837,1.375,3,False,False,False,0
100000008502995100,terminal,0.06160822100101038,52,0.028125559618058772,"вход 25,000, выход 0",1,0,25000.0,0.0,1,0,25000.0,0.0,2,0,0.0007270949451502088,0.0,3,False,False,False,0
100000008086440100,transit,0.03789058392954592,78,0.024027249061597693,"пропуск 0.81, связей 6",1,5,199733.0,161300.0,1,5,199733.0,161300.0,1,6,0.0003376739457034379,0.8075781167859092,3,False,False,False,0
100000008465789100,peripheral,0.2,67,0.09986625380794882,"1 отправителей, 16 получателей",1,16,30099.0,1858100.0,1,16,30099.0,1858100.0,1,17,0.0002898880397943201,61.732947938469714,3,False,False,False,0
100000002550141100,terminal,0.2478769807043052,78,0.09426500158968264,"вход 100,586, выход 0",1,0,100586.0,0.0,1,0,100586.0,0.0,1,0,0.0003077875449747836,0.0,3,False,False,False,0
100000008739887100,peripheral,0.2,78,0.08901629845897664,"2 отправителей, 2 получателей",2,2,214000.0,307000.0,2,2,214000.0,307000.0,3,2,0.0003333006339697427,1.4345794392523366,3,False,False,False,0
100000008532050100,terminal,1.0,90,0.3619427684095854,"вход 455,156, выход 0",1,0,455156.0,0.0,1,0,455156.0,0.0,1,0,0.0003003205242521543,0.0,3,False,False,False,0
100000008422226100,terminal,0.2155055570615343,52,0.0827707075439698,"вход 87,450, выход 0",1,0,87450.0,0.0,1,0,87450.0,0.0,1,0,0.0002904944753360778,0.0,3,False,False,False,0
100000002369874100,terminal,1.0,73,0.3825043744249252,"вход 600,000, выход 0",4,0,600000.0,0.0,4,0,600000.0,0.0,4,0,0.00033734785491165925,0.0,3,False,False,False,0
100000003321895100,peripheral,0.2,66,0.08347708778992416,"1 отправителей, 2 получателей",1,2,24000.0,553830.0,1,2,24000.0,553830.0,1,3,0.00031125966376989726,23.07625,3,False,False,False,0
100000001875239100,terminal,1.0,73,0.37765519098424455,"вход 712,000, выход 0",3,0,712000.0,0.0,3,0,712000.0,0.0,3,0,0.00033397863057687676,0.0,3,False,False,False,0
100000002216999100,terminal,0.0583479139456369,63,0.0269679050030711,"вход 23,677, выход 0",1,0,23677.0,0.0,1,0,23677.0,0.0,1,0,0.0002892647477950034,0.0,3,False,False,False,0
100000002653948100,terminal,0.20996081717144335,90,0.08080190717834448,"вход 85,200, выход 0",1,0,85200.0,0.0,1,0,85200.0,0.0,1,0,0.0002883305558484028,0.0,3,False,False,False,0
100000008632060100,peripheral,0.2,52,0.08056751675247358,"1 отправителей, 9 получателей",1,9,6000.0,339200.0,1,9,6000.0,339200.0,1,12,0.0002880256481640291,56.53333333333333,3,False,False,False,0
100000008746449100,peripheral,0.2,73,0.08899492923166456,"1 отправителей, 10 получателей",1,10,10000.0,1009000.0,1,10,10000.0,1009000.0,1,10,0.00028700414108164825,100.9,3,False,False,False,0
100000003031761100,terminal,1.0,51,0.3620084567003849,"вход 460,408, выход 0",1,0,460408.0,0.0,1,0,460408.0,0.0,1,0,0.0003183607828225481,0.0,3,False,False,False,0
100000008388049100,terminal,1.0,62,0.3624586191075547,"вход 496,400, выход 0",1,0,496400.0,0.0,1,0,496400.0,0.0,1,0,0.00030921374363523924,0.0,3,False,False,False,0
100000002677201100,peripheral,0.2,67,0.07922360836587655,"1 отправителей, 1 получателей",1,1,150000.0,87750.0,1,1,150000.0,87750.0,1,1,0.00030890584852738594,0.585,3,False,False,False,0
100000002901457100,peripheral,0.2,52,0.08199084643506772,"1 отправителей, 3 получателей",1,3,340000.0,119000.0,1,3,340000.0,119000.0,1,3,0.00037426561132708236,0.35,3,False,False,False,0
100000001160401100,terminal,0.11629167796150719,52,0.04754230633504781,"вход 47,190, выход 0",1,0,47190.0,0.0,1,0,47190.0,0.0,2,0,0.00030488851800838674,0.0,3,False,False,False,0
100000002842321100,terminal,0.3942926144064664,90,0.14625358155557658,"вход 160,000, выход 0",1,0,160000.0,0.0,1,0,160000.0,0.0,1,0,0.00029075476206914423,0.0,3,False,False,False,0
100000002547110100,terminal,1.0,67,0.40626093606231295,"вход 1,500,000, выход 0",6,0,1500000.0,0.0,6,0,1500000.0,0.0,10,0,0.0005516278220472679,0.0,3,False,False,False,0
100000001600934100,terminal,0.44431848985928685,78,0.16415411616323067,"вход 180,300, выход 11,000",1,1,180300.0,11000.0,1,1,180300.0,11000.0,2,1,0.0023668517583921712,0.06100942872989462,3,False,False,False,0
100000002818726100,terminal,0.026809433450799676,56,0.015769368523394414,"вход 10,879, выход 0",1,0,10879.0,0.0,1,0,10879.0,0.0,1,0,0.0002895964508153981,0.0,3,False,False,False,0
100000008712827100,terminal,0.18728899184307155,63,0.07275170123889883,"вход 76,000, выход 0",1,0,76000.0,0.0,1,0,76000.0,0.0,1,0,0.0002974312054351879,0.0,3,False,False,False,0
100000008259451100,terminal,0.13553808620222282,83,0.054376231159729393,"вход 55,000, выход 0",1,0,55000.0,0.0,1,0,55000.0,0.0,1,0,0.0003011151344797481,0.0,3,False,False,False,0
100000003060517100,terminal,0.7786170186549694,54,0.2827176975649513,"вход 315,955, выход 0",1,0,315955.0,0.0,1,0,315955.0,0.0,1,0,0.00036188349261669046,0.0,3,False,False,False,0
100000002621434100,terminal,0.19961063604327361,73,0.0771268131625106,"вход 81,000, выход 0",1,0,81000.0,0.0,1,0,81000.0,0.0,1,0,0.0002897423900896509,0.0,3,False,False,False,0
100000001860090100,terminal,0.012321644200202075,30,0.010625111923611694,"вход 5,000, выход 0",1,0,5000.0,0.0,1,0,5000.0,0.0,1,0,0.00037803658179597294,0.0,3,False,False,False,0
100000004689658100,terminal,1.0,78,0.36204327699771655,"вход 456,100, выход 7,092",1,1,456100.0,7092.0,1,1,456100.0,7092.0,1,1,0.0003863163581277,0.015549221661916246,3,False,False,False,0
100000003486970100,terminal,0.36964932600606226,90,0.13750335770835304,"вход 150,000, выход 0",1,0,150000.0,0.0,1,0,150000.0,0.0,1,0,0.00029043067032840335,0.0,3,False,False,False,0
100000004659919100,peripheral,0.2,68,0.07811358631552304,"1 отправителей, 1 получателей",1,1,110000.0,39000.0,1,1,110000.0,39000.0,2,1,0.0007249529791849306,0.35454545454545455,3,False,False,False,0
100000006111439100,transit,0.16626154594069043,90,0.07749899102610644,"пропуск 1.17, связей 7",3,4,20570.0,24000.0,3,4,20570.0,24000.0,3,4,0.00036550170106991627,1.166747690811862,3,False,False,False,0
100000002521039100,terminal,0.8609625668449198,52,0.31195657055044873,"вход 349,370, выход 0",1,0,349370.0,0.0,1,0,349370.0,0.0,1,0,0.00030524580110660585,0.0,3,False,False,False,0
100000008493007100,transit,1.0,63,0.35690413130403925,"пропуск 1.00, связей 2",1,1,26150.0,26150.0,1,1,26150.0,26150.0,1,1,0.0002896507281429226,1.0,3,False,False,False,0
100000007793871100,terminal,0.06407254984105079,59,0.029000582002781126,"вход 26,000, выход 0",1,0,26000.0,0.0,1,0,26000.0,0.0,3,0,0.0006872267875117613,0.0,3,False,False,False,0
100000001650895100,terminal,0.3782744769462037,59,0.14069100896196338,"вход 153,500, выход 10,000",1,1,153500.0,10000.0,1,1,153500.0,10000.0,1,1,0.00030927489327733915,0.06514657980456026,3,False,False,False,0
100000002567887100,terminal,0.12547130289065772,90,0.05080176471813857,"вход 50,915, выход 0",1,0,50915.0,0.0,1,0,50915.0,0.0,1,0,0.00028721940731527283,0.0,3,False,False,False,0
100000008055972100,terminal,0.06974050617314374,63,0.03101313348764254,"вход 28,300, выход 0",1,0,28300.0,0.0,1,0,28300.0,0.0,1,0,0.0002899862953681657,0.0,3,False,False,False,0
100000008684452100,terminal,0.1276522339140935,63,0.05157615952861786,"вход 51,800, выход 0",1,0,51800.0,0.0,1,0,51800.0,0.0,1,0,0.0002936541231789628,0.0,3,False,False,False,0
100000000764836100,peripheral,0.2,78,0.08002364972331782,"1 отправителей, 2 получателей",1,2,251716.0,50000.0,1,2,251716.0,50000.0,1,2,0.00033678317937202955,0.1986365586613485,3,False,False,False,0
